COMMON_NAME,LATITUDE,LONGITUDE
Black_backed_Woodpecker,40.2056237,-120.8180237
Black_backed_Woodpecker,40.305189,-120.6628418
Black_backed_Woodpecker,40.305189,-120.6628418
Black_backed_Woodpecker,39.99085,-120.19798
Black_backed_Woodpecker,39.99085,-120.19798
Black_backed_Woodpecker,39.7059653,-120.6623061
Black_backed_Woodpecker,40.3609339,-121.3417625
Black_backed_Woodpecker,40.3609339,-121.3417625
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.1801849,-120.5976105
Black_backed_Woodpecker,40.1801849,-120.5976105
Black_backed_Woodpecker,40.1470143,-120.5755994
Black_backed_Woodpecker,40.1470143,-120.5755994
Black_backed_Woodpecker,40.1766436,-120.7984972
Black_backed_Woodpecker,40.2478258,-120.699234
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.4430115,-121.4005136
Black_backed_Woodpecker,40.3830798,-121.1752135
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.1141835,-121.3674426
Black_backed_Woodpecker,40.1470143,-120.5755994
Black_backed_Woodpecker,40.165128,-120.542398
Black_backed_Woodpecker,40.3548202,-121.422706
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,39.7022341,-120.6768322
Black_backed_Woodpecker,40.1312473,-121.31567
Black_backed_Woodpecker,40.0952761,-121.3150692
Black_backed_Woodpecker,40.1114261,-121.1807013
Black_backed_Woodpecker,40.1738892,-120.5970526
Black_backed_Woodpecker,40.1738892,-120.5970526
Black_backed_Woodpecker,40.1707412,-120.5801868
Black_backed_Woodpecker,40.1725919,-120.5265494
Black_backed_Woodpecker,40.305189,-120.6628418
Black_backed_Woodpecker,39.690809,-120.6793213
Black_backed_Woodpecker,39.8984443,-120.5022526
Black_backed_Woodpecker,40.1593448,-121.1047411
Black_backed_Woodpecker,40.1593448,-121.1047411
Black_backed_Woodpecker,40.1568357,-120.5503553
Black_backed_Woodpecker,40.1568357,-120.5503553
Black_backed_Woodpecker,40.4430115,-121.4005136
Black_backed_Woodpecker,40.1276117,-121.3291883
Black_backed_Woodpecker,40.1568357,-120.5503553
Black_backed_Woodpecker,40.305553,-121.232414
Black_backed_Woodpecker,39.6851695,-120.6787601
Black_backed_Woodpecker,40.305553,-121.232414
Black_backed_Woodpecker,39.7028622,-120.6613263
Black_backed_Woodpecker,40.4430115,-121.4005136
Black_backed_Woodpecker,40.4430115,-121.4005136
Black_backed_Woodpecker,40.3615999,-121.345818
Black_backed_Woodpecker,40.1773467,-120.6965196
Black_backed_Woodpecker,40.2021784,-120.6503963
Black_backed_Woodpecker,40.1569991,-120.5778499
Black_backed_Woodpecker,40.2791972,-120.7189361
Black_backed_Woodpecker,40.2363605,-120.6817245
Black_backed_Woodpecker,40.0290844,-120.3999853
Black_backed_Woodpecker,40.2791972,-120.7189361
Black_backed_Woodpecker,40.0279759,-120.384289
Black_backed_Woodpecker,40.4356461,-121.397295
Black_backed_Woodpecker,39.7063282,-120.6878185
Black_backed_Woodpecker,40.261684,-121.338672
Black_backed_Woodpecker,40.1766436,-120.7984972
Black_backed_Woodpecker,40.4794674,-121.4668179
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.4526295,-121.4651227
Black_backed_Woodpecker,40.4953954,-121.3306046
Black_backed_Woodpecker,40.4713715,-121.3951492
Black_backed_Woodpecker,40.4946121,-121.3628769
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.4910874,-121.4240742
Black_backed_Woodpecker,40.5370403,-121.5647936
Black_backed_Woodpecker,40.5370403,-121.5647936
Black_backed_Woodpecker,40.5370403,-121.5647936
Black_backed_Woodpecker,40.5524622,-121.5119863
Black_backed_Woodpecker,40.5524622,-121.5119863
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.4976716,-121.4204773
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5706754,-121.3415909
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5534611,-121.5341949
